Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class
p027,H12,cypassay3,3,DMSO,ECA2925,947.172890229242,738.434231781743,857.09786766116,889.071982913148,941.182883008472,91.6655580508414,1020.61456882651,1051.17835895822,1097.6199229159,0.0967780634311185,18,20220908,p027_H12,m2x,20220908-cypassay3-p027-m2x_H12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,27,H,12,,,,0,DMSO,Both
p028,A01,cypassay3,1,Thiabendazole,ECA2926,660.037709723997,588.296630064434,611.731871240951,625.591665784976,658.989990502312,45.6689311182968,689.198562019451,720.23299816506,759.806563411102,0.0691913968633608,22,20220908,p028_A01,m2x,20220908-cypassay3-p028-m2x_A01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,1,,,,32.5,DMSO,Anthelmintic
p028,A02,cypassay3,1,Thiabendazole,ECA2926,658.335739213852,559.621492301157,596.073530967158,620.854132363589,669.129413205143,50.6686450813045,690.330347887346,707.17454713547,731.32188330378,0.0769647492354132,13,20220908,p028_A02,m2x,20220908-cypassay3-p028-m2x_A02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,2,,,,32.5,DMSO,Anthelmintic
p028,A03,cypassay3,1,Thiabendazole,ECA2926,649.000202850174,510.797737153201,593.908672014482,615.437112623296,646.250792883003,53.4922314374626,687.938673724557,711.958099063783,735.317811459603,0.082422518825948,25,20220908,p028_A03,m2x,20220908-cypassay3-p028-m2x_A03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,3,,,,32.5,DMSO,Anthelmintic
p028,A04,cypassay3,1,Thiabendazole,ECA2926,660.061409785421,604.094759937567,618.125541942813,633.778221038827,669.443811459604,32.3289083577124,686.205604227224,697.528901298534,713.917079096015,0.0489786372577397,21,20220908,p028_A04,m2x,20220908-cypassay3-p028-m2x_A04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,4,,,,32.5,DMSO,Anthelmintic
p028,A05,cypassay3,1,Thiabendazole,ECA2926,665.939929831898,605.312917874562,610.916335753124,638.397861991595,671.054651894495,37.8124330141168,692.883375260708,702.826815846171,739.233417412908,0.0567805462929093,20,20220908,p028_A05,m2x,20220908-cypassay3-p028-m2x_A05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,5,,,,32.5,DMSO,Anthelmintic
p028,A06,cypassay3,1,Thiabendazole,ECA2926,678.951401835157,595.477861706527,633.775458990937,666.701011646927,686.517582140087,35.3587144914158,706.687692592081,711.147615695947,727.297554413725,0.0520784173887022,15,20220908,p028_A06,m2x,20220908-cypassay3-p028-m2x_A06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,6,,,,32.5,DMSO,Anthelmintic
p028,A07,cypassay3,1,Thiabendazole,ECA2926,648.965279220222,586.633159355721,595.505094333371,620.549059570452,637.32263236359,42.5247564752615,689.480954871148,708.122983015351,713.272388491565,0.0655270132885353,23,20220908,p028_A07,m2x,20220908-cypassay3-p028-m2x_A07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,7,,,,32.5,DMSO,Anthelmintic
p028,A08,cypassay3,1,Thiabendazole,ECA2926,676.499605037534,609.123949776497,615.275326553623,622.250271038827,681.625510877758,51.7035213506641,712.863736862278,730.900546410286,775.170109020799,0.0764280140973555,19,20220908,p028_A08,m2x,20220908-cypassay3-p028-m2x_A08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,8,,,,32.5,DMSO,Anthelmintic
p028,A09,cypassay3,1,Thiabendazole,ECA2926,648.011428982088,512.958082028666,600.303269874367,612.526454370793,639.477795568732,54.1449471741025,681.398281779551,721.893156383317,743.782300485076,0.08355554354829,28,20220908,p028_A09,m2x,20220908-cypassay3-p028-m2x_A09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,9,,,,32.5,DMSO,Anthelmintic
p028,A10,cypassay3,1,Thiabendazole,ECA2926,666.493542625256,595.303717994754,607.161402204572,624.579352848757,665.708789559718,45.4468721773514,699.880415633658,726.928739592148,739.60461204145,0.068188015743319,20,20220908,p028_A10,m2x,20220908-cypassay3-p028-m2x_A10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,10,,,,32.5,DMSO,Anthelmintic
p028,A11,cypassay3,1,Thiabendazole,ECA2926,656.848246589355,558.023121038827,584.312123351465,615.517434825816,659.699830036205,55.1610939594884,704.241654413725,715.528732331872,747.185112623297,0.0839784444061609,25,20220908,p028_A11,m2x,20220908-cypassay3-p028-m2x_A11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,11,,,,32.5,DMSO,Anthelmintic
p028,A12,cypassay3,1,Thiabendazole,ECA2926,653.159536219142,598.976915695599,612.207670385312,627.170740488197,659.191516831062,30.8216470181364,675.046428514168,684.444975497064,702.043895201617,0.0471885432409815,15,20220908,p028_A12,m2x,20220908-cypassay3-p028-m2x_A12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,28,A,12,,,,32.5,DMSO,Anthelmintic
